dataset,variant,seed,image_id,max_confidence
vsb_rarefirst,p2_illumination,44,images/test/clean/163300040__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163300042__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163300042__x0896_y0000.jpg,0.04693911224603653
vsb_rarefirst,p2_illumination,44,images/test/clean/163300042__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163300045__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163300045__x0896_y0000.jpg,0.22474876046180725
vsb_rarefirst,p2_illumination,44,images/test/clean/163300045__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163300050__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163300050__x0896_y0000.jpg,0.013257110491394997
vsb_rarefirst,p2_illumination,44,images/test/clean/163300050__x1776_y0000.jpg,0.018048061057925224
vsb_rarefirst,p2_illumination,44,images/test/clean/163700032__x0000_y0000.jpg,0.0038568307645618916
vsb_rarefirst,p2_illumination,44,images/test/clean/163700032__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700032__x1776_y0000.jpg,0.094151571393013
vsb_rarefirst,p2_illumination,44,images/test/clean/163700033__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700033__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700033__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700035__x0000_y0000.jpg,0.0016924579394981265
vsb_rarefirst,p2_illumination,44,images/test/clean/163700035__x0896_y0000.jpg,0.18173499405384064
vsb_rarefirst,p2_illumination,44,images/test/clean/163700035__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700045__x0000_y0000.jpg,0.021758344024419785
vsb_rarefirst,p2_illumination,44,images/test/clean/163700045__x0896_y0000.jpg,0.0035382257774472237
vsb_rarefirst,p2_illumination,44,images/test/clean/163700045__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700046__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700046__x0896_y0000.jpg,0.3692445755004883
vsb_rarefirst,p2_illumination,44,images/test/clean/163700046__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700048__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700048__x0896_y0000.jpg,0.004704039543867111
vsb_rarefirst,p2_illumination,44,images/test/clean/163700048__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700051__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700051__x0896_y0000.jpg,0.43871569633483887
vsb_rarefirst,p2_illumination,44,images/test/clean/163700051__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700052__x0000_y0000.jpg,0.0011028044391423464
vsb_rarefirst,p2_illumination,44,images/test/clean/163700052__x0896_y0000.jpg,0.005748681724071503
vsb_rarefirst,p2_illumination,44,images/test/clean/163700052__x1776_y0000.jpg,0.0018221724312752485
vsb_rarefirst,p2_illumination,44,images/test/clean/163700053__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163700053__x0896_y0000.jpg,0.008342434652149677
vsb_rarefirst,p2_illumination,44,images/test/clean/163700053__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163800042__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163800042__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163800042__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163800074__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163800074__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163800074__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900049__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900049__x0896_y0000.jpg,0.16862045228481293
vsb_rarefirst,p2_illumination,44,images/test/clean/163900049__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900072__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900072__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900072__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900075__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900075__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/163900075__x1776_y0000.jpg,0.0019422873156145215
vsb_rarefirst,p2_illumination,44,images/test/clean/164000001__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000001__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000001__x1776_y0000.jpg,0.5432421565055847
vsb_rarefirst,p2_illumination,44,images/test/clean/164000009__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000009__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000009__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000010__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000010__x0896_y0000.jpg,0.001849089516326785
vsb_rarefirst,p2_illumination,44,images/test/clean/164000010__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000013__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000013__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000013__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000014__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000014__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000014__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000037__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000037__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000037__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000039__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000039__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000039__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000044__x0000_y0000.jpg,0.007152737583965063
vsb_rarefirst,p2_illumination,44,images/test/clean/164000044__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000044__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000049__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000049__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000049__x1776_y0000.jpg,0.003779745427891612
vsb_rarefirst,p2_illumination,44,images/test/clean/164000058__x0000_y0000.jpg,0.0024285572580993176
vsb_rarefirst,p2_illumination,44,images/test/clean/164000058__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000058__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000068__x0000_y0000.jpg,0.0038164150901138783
vsb_rarefirst,p2_illumination,44,images/test/clean/164000068__x0896_y0000.jpg,0.5800079107284546
vsb_rarefirst,p2_illumination,44,images/test/clean/164000068__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000069__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000069__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000069__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000070__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000070__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000070__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000077__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164000077__x0896_y0000.jpg,0.0033812914043664932
vsb_rarefirst,p2_illumination,44,images/test/clean/164000077__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164300008__x0000_y0000.jpg,0.005711997859179974
vsb_rarefirst,p2_illumination,44,images/test/clean/164300008__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164300008__x1776_y0000.jpg,0.023391379043459892
vsb_rarefirst,p2_illumination,44,images/test/clean/164500035__x0000_y0000.jpg,0.0013371049426496029
vsb_rarefirst,p2_illumination,44,images/test/clean/164500035__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164500035__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164500041__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164500041__x0896_y0000.jpg,0.0010450398549437523
vsb_rarefirst,p2_illumination,44,images/test/clean/164500041__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164500083__x0000_y0000.jpg,0.12254690378904343
vsb_rarefirst,p2_illumination,44,images/test/clean/164500083__x0896_y0000.jpg,0.5601078867912292
vsb_rarefirst,p2_illumination,44,images/test/clean/164500083__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164600019__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164600019__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164600019__x1776_y0000.jpg,0.13983690738677979
vsb_rarefirst,p2_illumination,44,images/test/clean/164600061__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164600061__x0896_y0000.jpg,0.0011865219566971064
vsb_rarefirst,p2_illumination,44,images/test/clean/164600061__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164600073__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164600073__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/164600073__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165200076__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165200076__x0896_y0000.jpg,0.17706480622291565
vsb_rarefirst,p2_illumination,44,images/test/clean/165200076__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165200078__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165200078__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165200078__x1776_y0000.jpg,0.03867117315530777
vsb_rarefirst,p2_illumination,44,images/test/clean/165300032__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165300032__x0896_y0000.jpg,0.17467553913593292
vsb_rarefirst,p2_illumination,44,images/test/clean/165300032__x1776_y0000.jpg,0.019854841753840446
vsb_rarefirst,p2_illumination,44,images/test/clean/165300036__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165300036__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165300036__x1776_y0000.jpg,0.5167757868766785
vsb_rarefirst,p2_illumination,44,images/test/clean/165300047__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165300047__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165300047__x1776_y0000.jpg,0.0013427153462544084
vsb_rarefirst,p2_illumination,44,images/test/clean/165300048__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165300048__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165300048__x1776_y0000.jpg,0.004057587124407291
vsb_rarefirst,p2_illumination,44,images/test/clean/165300055__x0000_y0000.jpg,0.0017371135763823986
vsb_rarefirst,p2_illumination,44,images/test/clean/165300055__x0896_y0000.jpg,0.001403932343237102
vsb_rarefirst,p2_illumination,44,images/test/clean/165300055__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165400081__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165400081__x0896_y0000.jpg,0.11268431693315506
vsb_rarefirst,p2_illumination,44,images/test/clean/165400081__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500010__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500010__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500010__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500045__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500045__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500045__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500051__x0000_y0000.jpg,0.0015838101971894503
vsb_rarefirst,p2_illumination,44,images/test/clean/165500051__x0896_y0000.jpg,0.18768958747386932
vsb_rarefirst,p2_illumination,44,images/test/clean/165500051__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500053__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500053__x0896_y0000.jpg,0.08934734016656876
vsb_rarefirst,p2_illumination,44,images/test/clean/165500053__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500055__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500055__x0896_y0000.jpg,0.01220670621842146
vsb_rarefirst,p2_illumination,44,images/test/clean/165500055__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500058__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500058__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165500058__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600001__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600001__x0896_y0000.jpg,0.00883625540882349
vsb_rarefirst,p2_illumination,44,images/test/clean/165600001__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600060__x0000_y0000.jpg,0.0024795366916805506
vsb_rarefirst,p2_illumination,44,images/test/clean/165600060__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600060__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600071__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600071__x0896_y0000.jpg,0.5570886731147766
vsb_rarefirst,p2_illumination,44,images/test/clean/165600071__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600078__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600078__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600078__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600084__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600084__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165600084__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700020__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700020__x0896_y0000.jpg,0.011555654928088188
vsb_rarefirst,p2_illumination,44,images/test/clean/165700020__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700071__x0000_y0000.jpg,0.002796753542497754
vsb_rarefirst,p2_illumination,44,images/test/clean/165700071__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700071__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700072__x0000_y0000.jpg,0.001455620164051652
vsb_rarefirst,p2_illumination,44,images/test/clean/165700072__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700072__x1776_y0000.jpg,0.0013755012769252062
vsb_rarefirst,p2_illumination,44,images/test/clean/165700077__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700077__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165700077__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165800017__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165800017__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165800017__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/165900029__x0000_y0000.jpg,0.06648959219455719
vsb_rarefirst,p2_illumination,44,images/test/clean/165900029__x0896_y0000.jpg,0.004518916830420494
vsb_rarefirst,p2_illumination,44,images/test/clean/165900029__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166100027__x0000_y0000.jpg,0.002796952845528722
vsb_rarefirst,p2_illumination,44,images/test/clean/166100027__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166100027__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166100043__x0000_y0000.jpg,0.0010019495384767652
vsb_rarefirst,p2_illumination,44,images/test/clean/166100043__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166100043__x1776_y0000.jpg,0.0027323239482939243
vsb_rarefirst,p2_illumination,44,images/test/clean/166100044__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166100044__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166100044__x1776_y0000.jpg,0.0011181989684700966
vsb_rarefirst,p2_illumination,44,images/test/clean/166300040__x0000_y0000.jpg,0.041018612682819366
vsb_rarefirst,p2_illumination,44,images/test/clean/166300040__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300040__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300054__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300054__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300054__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300075__x0000_y0000.jpg,0.0041109658777713776
vsb_rarefirst,p2_illumination,44,images/test/clean/166300075__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300075__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300083__x0000_y0000.jpg,0.0010970638832077384
vsb_rarefirst,p2_illumination,44,images/test/clean/166300083__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166300083__x1776_y0000.jpg,0.003591654822230339
vsb_rarefirst,p2_illumination,44,images/test/clean/166400059__x0000_y0000.jpg,0.03802155330777168
vsb_rarefirst,p2_illumination,44,images/test/clean/166400059__x0896_y0000.jpg,0.35801687836647034
vsb_rarefirst,p2_illumination,44,images/test/clean/166400059__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400060__x0000_y0000.jpg,0.21445104479789734
vsb_rarefirst,p2_illumination,44,images/test/clean/166400060__x0896_y0000.jpg,0.4364362359046936
vsb_rarefirst,p2_illumination,44,images/test/clean/166400060__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400062__x0000_y0000.jpg,0.01270131953060627
vsb_rarefirst,p2_illumination,44,images/test/clean/166400062__x0896_y0000.jpg,0.08697599917650223
vsb_rarefirst,p2_illumination,44,images/test/clean/166400062__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400068__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400068__x0896_y0000.jpg,0.5738696455955505
vsb_rarefirst,p2_illumination,44,images/test/clean/166400068__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400072__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400072__x0896_y0000.jpg,0.1262454241514206
vsb_rarefirst,p2_illumination,44,images/test/clean/166400072__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400080__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166400080__x0896_y0000.jpg,0.5459562540054321
vsb_rarefirst,p2_illumination,44,images/test/clean/166400080__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600009__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600009__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600009__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600021__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600021__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600021__x1776_y0000.jpg,0.008621805347502232
vsb_rarefirst,p2_illumination,44,images/test/clean/166600052__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600052__x0896_y0000.jpg,0.0022294989321380854
vsb_rarefirst,p2_illumination,44,images/test/clean/166600052__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600071__x0000_y0000.jpg,0.0037685739807784557
vsb_rarefirst,p2_illumination,44,images/test/clean/166600071__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166600071__x1776_y0000.jpg,0.03193686902523041
vsb_rarefirst,p2_illumination,44,images/test/clean/166700001__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700001__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700001__x1776_y0000.jpg,0.002736880676820874
vsb_rarefirst,p2_illumination,44,images/test/clean/166700033__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700033__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700033__x1776_y0000.jpg,0.0015033860690891743
vsb_rarefirst,p2_illumination,44,images/test/clean/166700035__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700035__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700035__x1776_y0000.jpg,0.006256654392927885
vsb_rarefirst,p2_illumination,44,images/test/clean/166700039__x0000_y0000.jpg,0.01349001657217741
vsb_rarefirst,p2_illumination,44,images/test/clean/166700039__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700039__x1776_y0000.jpg,0.01883740723133087
vsb_rarefirst,p2_illumination,44,images/test/clean/166700044__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700044__x0896_y0000.jpg,0.5438694357872009
vsb_rarefirst,p2_illumination,44,images/test/clean/166700044__x1776_y0000.jpg,0.5943893790245056
vsb_rarefirst,p2_illumination,44,images/test/clean/166700046__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700046__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700046__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700051__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700051__x0896_y0000.jpg,0.0017587494803592563
vsb_rarefirst,p2_illumination,44,images/test/clean/166700051__x1776_y0000.jpg,0.016928477212786674
vsb_rarefirst,p2_illumination,44,images/test/clean/166700072__x0000_y0000.jpg,0.44981226325035095
vsb_rarefirst,p2_illumination,44,images/test/clean/166700072__x0896_y0000.jpg,0.021283987909555435
vsb_rarefirst,p2_illumination,44,images/test/clean/166700072__x1776_y0000.jpg,0.03111514076590538
vsb_rarefirst,p2_illumination,44,images/test/clean/166700075__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166700075__x0896_y0000.jpg,0.5779944062232971
vsb_rarefirst,p2_illumination,44,images/test/clean/166700075__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166900040__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166900040__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/166900040__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167000037__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167000037__x0896_y0000.jpg,0.0355500765144825
vsb_rarefirst,p2_illumination,44,images/test/clean/167000037__x1776_y0000.jpg,0.002075434662401676
vsb_rarefirst,p2_illumination,44,images/test/clean/167000039__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167000039__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167000039__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100029__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100029__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100029__x1776_y0000.jpg,0.6442596316337585
vsb_rarefirst,p2_illumination,44,images/test/clean/167100033__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100033__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100033__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100073__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100073__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167100073__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167200013__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167200013__x0896_y0000.jpg,0.00815624836832285
vsb_rarefirst,p2_illumination,44,images/test/clean/167200013__x1776_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167200041__x0000_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167200041__x0896_y0000.jpg,0.0
vsb_rarefirst,p2_illumination,44,images/test/clean/167200041__x1776_y0000.jpg,0.00394020089879632
